SCHROEDER	67,977	64,823	95.36%	276	489
BOWEN	78,822	64,697	82.08%	277	407
POTTER	72,175	64,286	89.07%	278	457
ADKINS	73,599	64,178	87.20%	279	449
CALDWELL	93,944	63,929	68.05%	280	327
BRADY	73,145	63,841	87.28%	281	450
MULLINS	71,646	63,586	88.75%	282	463
JENNINGS	89,700	63,570	70.87%	283	347
REEVES	81,978	63,377	77.31%	284	390
LYONS	84,516	63,286	74.88%	285	369
GROSS	74,503	63,231	84.87%	286	440
HAIL	86,240	63,076	73.14%	287	364
WADE	97,040	63,018	64.94%	288	319
VAUGHN	88,060	62,981	71.52%	289	356
GARCIA	1,166,120	62,737	5.38%	290	6
CHAMBERS	94,988	62,407	65.70%	291	326
PAGE	82,992	62,344	75.12%	292	383
BALDWIN	80,742	62,066	76.87%	293	395
FIELDS	107,522	61,997	57.66%	294	288
BLAIR	78,026	61,953	79.40%	295	416
BAUER	65,004	61,819	95.10%	296	517
SIMS	113,374	61,551	54.29%	297	270
WATTS	89,649	61,517	68.62%	298	348
PARKS	88,586	61,470	69.39%	299	354
MUELLER	64,191	61,405	95.66%	300	523
PARSONS	67,310	61,313	91.09%	301	498
RAMSEY	78,350	60,988	77.84%	302	412
KRAMER	63,936	60,963	95.35%	303	526
FLETCHER	83,063	60,520	72.86%	304	382
BUSH	84,018	60,266	71.73%	305	372
HARTMAN	64,106	60,170	93.86%	306	524
HORTON	85,195	59,628	69.99%	307	367
BARBER	78,848	59,514	75.48%	308	406
DOUGLAS	101,458	59,475	58.62%	309	311
CHANDLER	79,186	58,986	74.49%	310	404
GRAVES	84,179	58,622	69.64%	311	371
CROSS	77,557	58,532	75.47%	312	420
SHERMAN	70,502	58,333	82.74%	313	469
FLYNN	63,400	58,271	91.91%	314	534
BARTON	68,233	58,073	85.11%	315	488
TODD	71,759	57,960	80.77%	316	460
CASEY	66,556	57,831	86.89%	317	504
HARMON	74,737	57,742	77.26%	318	438
TERRY	87,000	57,664	66.28%	319	361
MCKINNEY	83,616	57,561	68.84%	320	377
CUMMINGS	79,316	57,520	72.52%	321	403
GOODMAN	73,136	57,287	78.33%	322	451
NEAL	91,694	56,942	62.10%	323	337
FRANK	67,304	56,899	84.54%	324	499
MORAN	88,615	56,838	64.14%	325	353
DAWSON	83,182	56,813	68.30%	326	380
THORNTON	83,967	56,611	67.42%	327	373
MCGUIRE	64,327	56,608	88.00%	328	521
OWEN	61,630	56,564	91.78%	329	543
HESS	59,486	56,292	94.63%	330	564
NEWTON	74,092	56,058	75.66%	331	443
MARTINEZ	1,060,159	55,976	5.28%	332	10
NORTON	63,722	55,973	87.84%	333	531
GOODWIN	72,451	55,816	77.04%	334	454
SHAFFER	59,943	55,795	93.08%	335	560
BURGESS	73,931	55,707	75.35%	336	444
OLSEN	59,356	55,611	93.69%	337	566
MCCORMICK	63,649	55,585	87.33%	338	532
MANNING	74,949	55,387	73.90%	339	434
ROWE	69,879	55,386	79.26%	340	478
ROTH	58,278	55,283	94.86%	341	574
YODER	56,410	55,152	97.77%	342	598
BOWERS	66,003	55,047	83.40%	343	511
OSBORNE	66,827	54,985	82.28%	344	502
HARRINGTON	66,959	54,913	82.01%	345	500
FRENCH	63,991	54,872	85.75%	346	525
BYRD	92,904	54,823	59.01%	347	331
PETERSEN	58,480	54,632	93.42%	348	571
WEISS	57,112	54,588	95.58%	349	587
HAMMOND	69,515	54,382	78.23%	350	481
BALL	66,059	54,380	82.32%	351	508
WISE	68,649	53,979	78.63%	352	485
FARMER	69,617	53,716	77.16%	353	480
MOSS	76,908	53,628	69.73%	354	423
SPARKS	63,440	53,429	84.22%	355	533
RODGERS	76,095	53,381	70.15%	356	428
WEBSTER	72,625	53,379	73.50%	357	453
GARNER	74,324	53,298	71.71%	358	442
DECKER	56,576	53,159	93.96%	359	597
HOOVER	57,497	52,914	92.03%	360	580
SILVA	161,633	52,709	32.61%	361	163
LARSEN	55,960	52,692	94.16%	362	606
BLAKE	73,797	52,551	71.21%	363	447
HAYNES	85,974	52,513	61.08%	364	366
PAUL	78,256	52,424	66.99%	365	415
SIMON	80,460	52,371	65.09%	366	397
MILES	84,942	52,095	61.33%	367	368
RODRIGUEZ	1,094,924	52,009	4.75%	368	9
FRAZIER	92,152	51,697	56.10%	369	335
STRICKLAND	67,769	51,660	76.23%	370	494
BUCHANAN	66,648	51,586	77.40%	371	503
LAMB	59,913	51,585	86.10%	372	561
HODGES	70,223	51,551	73.41%	373	471
MARSH	62,304	51,550	82.74%	374	537
DENNIS	78,482	51,484	65.60%	375	409
MEYERS	57,127	51,289	89.78%	376	586
YATES	63,254	50,970	80.58%	377	535
BROCK	61,369	50,955	83.03%	378	546
CONNER	64,572	50,734	78.57%	379	518
COCHRAN	59,350	50,620	85.29%	380	567
DANIEL	80,526	50,603	62.84%	381	396
HOGAN	63,085	50,544	80.12%	382	536
LANG	61,529	50,060	81.36%	383	545
HUBBARD	70,362	49,992	71.05%	384	470
WATERS	67,929	49,853	73.39%	385	491
MAXWELL	67,961	49,761	73.22%	386	490
CANNON	71,085	49,603	69.78%	387	466
HARDY	80,252	49,331	61.47%	388	399
GILL	74,948	48,889	65.23%	389	435
REESE	73,919	48,823	66.05%	390	445
DRAKE	61,162	48,654	79.55%	391	549
PATTON	66,293	48,427	73.05%	392	506
SHORT	57,477	48,350	84.12%	393	581
PRATT	61,671	48,128	78.04%	394	541
MALONE	71,286	47,983	67.31%	395	465
FOLEY	51,865	47,742	92.05%	396	661
STEVENSON	75,169	47,687	63.44%	397	432
SHEPHERD	60,479	47,561	78.64%	398	557
SWEENEY	52,410	47,483	90.60%	399	651
MCBRIDE	63,899	47,464	74.28%	400	527
HENSLEY	51,081	47,418	92.83%	401	668
WILKINSON	53,739	47,376	88.16%	402	634
WILCOX	56,286	47,218	83.89%	403	602
ABBOTT	52,739	47,201	89.50%	404	645
SAUNDERS	69,943	47,135	67.39%	405	476
KOCH	49,395	47,068	95.29%	406	698
CAIN	60,948	47,058	77.21%	407	551
FARRELL	52,321	47,026	89.88%	408	652
TOWNSEND	69,360	46,957	67.70%	409	483
LOVE	82,873	46,815	56.49%	410	385
COMBS	54,257	46,704	86.08%	411	624
NORMAN	67,704	46,695	68.97%	412	495
CLINE	50,258	46,670	92.86%	413	684
LLOYD	64,202	46,604	72.59%	414	522
FRANCIS	78,327	46,589	59.48%	415	413
BRENNAN	49,238	46,559	94.56%	416	701
BRYAN	57,143	46,474	81.33%	417	585
MCGEE	74,542	46,402	62.25%	418	439
BALLARD	61,625	46,379	75.26%	419	544
ONEILL	50,028	46,361	92.67%	420	689
WALL	53,794	46,317	86.10%	421	631
HUFFMAN	50,786	46,317	91.20%	422	674
KIRBY	53,767	46,186	85.90%	423	633
BERG	48,746	46,158	94.69%	424	712
MOODY	64,429	45,919	71.27%	425	519
RUSSO	48,696	45,701	93.85%	426	715
COBB	65,125	45,574	69.98%	427	514
CAREY	56,322	45,564	80.90%	428	601
YORK	53,059	45,530	85.81%	429	642
MORROW	56,840	45,387	79.85%	430	594
CALLAHAN	50,524	45,371	89.80%	431	682
DALTON	52,184	45,317	86.84%	432	654
POPE	63,881	45,247	70.83%	433	528
UNDERWOOD	57,064	45,195	79.20%	434	588
HUFF	55,484	45,147	81.37%	435	612
KANE	50,584	45,060	89.08%	436	680
BOYER	50,742	45,049	88.78%	437	676
SUMMERS	56,953	44,953	78.93%	438	591
PATRICK	60,845	44,861	73.73%	439	552
KIRK	54,394	44,804	82.37%	440	623
CONLEY	55,917	44,611	79.78%	441	607
WALTON	73,854	44,586	60.37%	442	446
HORN	52,138	44,396	85.15%	443	655
BRIGGS	58,408	44,343	75.92%	444	572
CURRY	74,919	44,337	59.18%	445	436
PHELPS	52,044	44,289	85.10%	446	657
HANCOCK	50,558	44,152	87.33%	447	681
LOGAN	67,909	44,005	64.80%	448	492
MORTON	59,213	43,818	74.00%	449	568
MACDONALD	46,717	43,783	93.72%	450	744
FLOYD	66,454	43,468	65.41%	451	505
LINDSEY	63,760	43,217	67.78%	452	529
NICHOLSON	58,151	43,177	74.25%	453	575
CHASE	52,481	42,950	81.84%	454	649
SKINNER	54,046	42,880	79.34%	455	627
GIBBS	65,064	42,845	65.85%	456	515
KLINE	45,390	42,748	94.18%	457	761
INGRAM	69,345	42,613	61.45%	458	484
DILLON	50,465	42,572	84.36%	459	683
ALLISON	52,701	42,540	80.72%	460	646
WALTER	48,024	42,535	88.57%	461	727
LOPEZ	874,523	42,502	4.86%	462	12
BURNETT	60,791	42,499	69.91%	463	554
JACOBSON	44,808	42,415	94.66%	464	767
ATKINSON	53,376	42,333	79.31%	465	637
RICH	49,481	42,158	85.20%	466	696
GARRISON	50,686	42,115	83.09%	467	677
VINCENT	53,095	41,908	78.93%	468	641
GREER	57,043	41,813	73.30%	469	590
CAMERON	55,240	41,717	75.52%	470	614
CLARKE	68,281	41,665	61.02%	471	487
HEATH	51,877	41,657	80.30%	472	660
BANKS	105,833	41,561	39.27%	473	292
HINES	71,717	41,395	57.72%	474	462
ODONNELL	43,460	41,330	95.10%	475	795
BRUCE	53,419	41,320	77.35%	476	636
BOOTH	49,402	41,191	83.38%	477	697
CARSON	56,872	41,090	72.25%	478	593
BLANKENSHIP	43,830	41,073	93.71%	479	787
STEIN	43,389	40,959	94.40%	480	796
TYLER	66,056	40,928	61.96%	481	509
RANDALL	54,764	40,881	74.65%	482	621
HOOD	55,174	40,867	74.07%	483	616
POOLE	56,226	40,798	72.56%	484	604
NASH	58,714	40,712	69.34%	485	569
MASSEY	55,595	40,684	73.18%	486	610
BERGER	43,851	40,488	92.33%	487	785
MCCLURE	47,742	40,399	84.62%	488	731
SNOW	47,528	40,399	85.00%	489	734
TANNER	48,813	40,393	82.75%	490	709
NIELSEN	42,773	40,271	94.15%	491	810
EATON	47,184	40,158	85.11%	492	740
DAVENPORT	55,895	40,110	71.76%	493	608
WHITAKER	56,616	40,033	70.71%	494	596
NOLAN	46,054	39,998	86.85%	495	754
ROY	53,159	39,976	75.20%	496	640
MELTON	50,069	39,935	79.76%	497	688
BARRY	47,274	39,932	84.47%	498	738
PARRISH	49,733	39,891	80.21%	499	694
STOUT	43,305	39,862	92.05%	500	798
SAWYER	49,028	39,629	80.83%	501	707
KNAPP	41,771	39,561	94.71%	502	825
HERNANDEZ	1,043,281	39,540	3.79%	503	11
WYATT	52,211	39,529	75.71%	504	653
BARTLETT	43,648	39,528	90.56%	505	791
TATE	71,058	39,501	55.59%	506	467
BASS	57,044	39,463	69.18%	507	589
GATES	52,569	39,448	75.04%	508	648
SEXTON	43,133	39,437	91.43%	509	804
BAXTER	49,033	39,408	80.37%	510	706
HENSON	48,013	39,399	82.06%	511	728
MARKS	49,177	39,307	79.93%	512	703
DYER	47,170	39,255	83.22%	513	742
CLAYTON	56,638	39,160	69.14%	514	595
HURST	46,244	39,076	84.50%	515	749
SCHAEFER	41,063	39,030	95.05%	516	841
REILLY	40,884	38,950	95.27%	517	845
KERR	44,711	38,836	86.86%	518	771
VANCE	47,324	38,626	81.62%	519	737
STARK	41,735	38,597	92.48%	520	827
MCKEE	44,137	38,585	87.42%	521	780
SHIELDS	50,832	38,546	75.83%	522	672
MCKENZIE	59,595	38,522	64.64%	523	563
MATHEWS	51,592	38,503	74.63%	524	663
KEITH	48,487	38,460	79.32%	525	718
BOND	50,610	38,418	75.91%	526	679
HOBBS	48,522	38,366	79.07%	527	717
HOWE	42,265	38,301	90.62%	528	820
STEPHENSON	47,641	38,141	80.06%	529	733
RICHARD	53,893	37,914	70.35%	530	629
BROWNING	43,329	37,900	87.47%	531	797
MORSE	41,774	37,822	90.54%	532	824
HERMAN	41,750	37,780	90.49%	533	826
COLLIER	56,380	37,758	66.97%	534	599
JOHNS	47,246	37,693	79.78%	535	739
GRIMES	50,245	37,639	74.91%	536	686
BUCK	42,639	37,565	88.10%	537	812
DONOVAN	40,410	37,557	92.94%	538	853
CONRAD	40,707	37,459	92.02%	539	848
SAVAGE	49,914	37,356	74.84%	540	690
BOYLE	39,921	37,334	93.52%	541	866
HEBERT	41,275	37,325	90.43%	542	836
HAMPTON	69,472	37,306	53.70%	543	482
KENT	44,325	37,180	83.88%	544	778
WILKINS	58,634	36,992	63.09%	545	570
BEIL	59,463	36,927	62.10%	546	565
GOLDEN	49,360	36,872	74.70%	547	699
FRIEDMAN	38,374	36,858	96.05%	548	901
MAYER	39,555	36,830	93.11%	549	880
MAHONEY	40,397	36,802	91.10%	550	855
HULL	43,018	36,798	85.54%	551	807
COPELAND	55,850	36,777	65.85%	552	609
HUTCHINSON	48,781	36,771	75.38%	553	710
MCMAHON	39,411	36,739	93.22%	554	883
STAFFORD	46,394	36,716	79.14%	555	747
LEBLANC	42,575	36,687	86.17%	556	815
BARR	44,130	36,491	82.69%	557	781
BRIDGES	53,682	36,348	67.71%	558	635
HODGE	52,920	36,340	68.67%	559	643
FROST	42,015	36,326	86.46%	560	822
PECK	40,055	36,322	90.68%	561	864
CASE	39,319	36,303	92.33%	562	885
HAHN	40,250	36,289	90.16%	563	859
CONWAY	44,320	36,236	81.76%	564	779
MEADOWS	44,500	36,152	81.24%	565	773
ROACH	45,019	36,132	80.26%	566	764
BEARD	48,207	36,112	74.91%	567	721
HURLEY	39,796	36,099	90.71%	568	870
CHRISTIAN	54,198	35,993	66.41%	569	626
STOKES	61,639	35,917	58.27%	570	542
PENNINGTON	40,854	35,894	87.86%	571	846
LEACH	44,581	35,790	80.28%	572	772
DOUGHERTY	37,884	35,751	94.37%	573	915
WINTERS	44,914	35,531	79.11%	574	766
HUBER	37,170	35,375	95.17%	575	933
GENTRY	43,027	35,321	82.09%	576	806
MCCONNELL	39,754	35,286	88.76%	577	872
KRUEGER	36,743	35,262	95.97%	578	946
ORR	44,388	35,253	79.42%	579	774
DUFFY	38,835	35,227	90.71%	580	892
GLOVER	66,858	35,154	52.58%	581	501
WEEKS	41,565	35,073	84.38%	582	831
BENDER	39,551	34,999	88.49%	583	881
BRADFORD	54,015	34,986	64.77%	584	628
HUMPHREY	49,056	34,982	71.31%	585	705
PITTMAN	55,021	34,966	63.55%	586	619
ATKINS	51,671	34,940	67.62%	587	662
HANNA	39,890	34,740	87.09%	588	867
SHANNON	46,147	34,684	75.16%	589	752
MONROE	55,136	34,670	62.88%	590	617
GILLESPIE	42,693	34,667	81.20%	591	811
PRESTON	47,367	34,663	73.18%	592	736
FRY	38,029	34,641	91.09%	593	909
RASMUSSEN	36,636	34,639	94.55%	594	947
FITZPATRICK	40,449	34,620	85.59%	595	852
MOYER	37,050	34,594	93.37%	596	935
OCONNELL	36,194	34,536	95.42%	597	961
SCHMITT	36,043	34,486	95.68%	598	967
BRANDT	36,613	34,464	94.13%	599	948
MCINTYRE	43,842	34,420	78.51%	600	786
BUCKLEY	41,348	34,393	83.18%	601	834
SLOAN	43,261	34,358	79.42%	602	800
MCDOWELL	49,217	34,304	69.70%	603	702
MERRITT	45,594	34,232	75.08%	604	756
BLEVINS	38,229	34,203	89.47%	605	906
BLACKBURN	39,097	34,175	87.41%	606	889
CRANE	37,870	34,125	90.11%	607	916
MICHAEL	40,736	34,051	83.59%	608	847
ANDERSEN	36,150	33,981	94.00%	609	963
