MORRISON	121,130	17,951	14.82%	264	250
WILKINS	58,634	17,919	30.56%	265	570
LOWE	92,260	17,852	19.35%	266	334
PIERCE	138,629	17,828	12.86%	267	202
ROSE	153,397	17,809	11.61%	268	177
MATHIS	54,217	17,702	32.65%	269	625
ANTHONY	55,114	17,598	31.93%	270	618
ELLIOTT	135,765	17,595	12.96%	271	210
CANNON	71,085	17,416	24.50%	272	466
FLETCHER	83,063	17,377	20.92%	273	382
NICHOLS	145,584	17,295	11.88%	274	189
PITTMAN	55,021	17,227	31.31%	275	619
MCKENZIE	59,595	17,062	28.63%	276	563
NORMAN	67,704	16,973	25.07%	277	495
GARNER	74,324	16,961	22.82%	278	442
HOWELL	112,041	16,896	15.08%	279	272
BENJAMIN	40,590	16,877	41.58%	280	850
GLENN	51,043	16,732	32.78%	281	669
BARNETT	95,681	16,715	17.47%	282	324
BOONE	53,792	16,681	31.01%	283	632
BLAKE	73,797	16,663	22.58%	284	447
WHEELER	125,058	16,620	13.29%	285	243
LINDSEY	63,760	16,399	25.72%	286	529
DICKERSON	51,889	16,381	31.57%	287	659
HUBBARD	70,362	16,289	23.15%	288	470
MCDANIEL	88,728	16,282	18.35%	289	352
LYONS	84,516	16,202	19.17%	290	369
BRANCH	35,225	16,168	45.90%	291	990
COBB	65,125	16,144	24.79%	292	514
MONROE	55,136	16,138	29.27%	293	617
CURTIS	101,801	16,125	15.84%	294	309
MAYS	40,408	16,034	39.68%	295	854
WOODARD	46,240	15,999	34.60%	296	750
MCCLAIN	48,165	15,943	33.10%	297	722
MUHAMMAD	19,076	15,806	82.86%	298	1,884
COPELAND	55,850	15,794	28.28%	299	609
BOLDEN	21,819	15,769	72.27%	300	1,649
SULLIVAN	220,990	15,757	7.13%	301	105
PAUL	78,256	15,753	20.13%	302	415
BRADFORD	54,015	15,718	29.10%	303	628
PAGE	82,992	15,710	18.93%	304	383
CUMMINGS	79,316	15,594	19.66%	305	403
PITTS	49,740	15,593	31.35%	306	693
LOUIS	23,738	15,548	65.50%	307	1,510
CHANDLER	79,186	15,544	19.63%	308	404
RANDOLPH	41,129	15,510	37.71%	309	840
COLLIER	56,380	15,442	27.39%	310	599
CARROLL	134,317	15,420	11.48%	311	215
MANNING	74,949	15,245	20.34%	312	434
KELLEY	140,693	15,195	10.80%	313	198
POPE	63,881	15,185	23.77%	314	528
TILLMAN	30,825	15,033	48.77%	315	1,139
SOLOMON	46,534	14,942	32.11%	316	745
WHITFIELD	29,962	14,885	49.68%	317	1,171
JEAN	21,140	14,857	70.28%	318	1,703
BULLOCK	44,740	14,746	32.96%	319	770
MOODY	64,429	14,728	22.86%	320	519
HODGES	70,223	14,677	20.90%	321	471
HARRELL	50,837	14,661	28.84%	322	671
STANLEY	96,867	14,627	15.10%	323	321
BURNETT	60,791	14,626	24.06%	324	554
BRIDGES	53,682	14,521	27.05%	325	635
BARBER	78,848	14,492	18.38%	326	406
HINTON	35,606	14,467	40.63%	327	979
NASH	58,714	14,455	24.62%	328	569
CLAYTON	56,638	14,426	25.47%	329	595
MCNEIL	34,368	14,414	41.94%	330	1,018
WEAVER	143,837	14,369	9.99%	331	192
WEBSTER	72,625	14,343	19.75%	332	453
PETERS	137,513	14,315	10.41%	333	205
BOWMAN	105,007	14,302	13.62%	334	296
CALHOUN	43,180	14,245	32.99%	335	803
WILKERSON	48,444	14,238	29.39%	336	719
GREGORY	91,384	14,219	15.56%	337	339
LLOYD	64,202	14,195	22.11%	338	522
CROSS	77,557	14,177	18.28%	339	420
COTTON	33,374	14,131	42.34%	340	1,044
WATERS	67,929	14,048	20.68%	341	491
MAXWELL	67,961	14,020	20.63%	342	490
CRAIG	92,507	14,015	15.15%	343	332
ONEAL	47,979	13,995	29.17%	344	729
BASS	57,044	13,993	24.53%	345	589
BENSON	86,081	13,980	16.24%	346	365
WILEY	48,720	13,973	28.68%	347	713
WOOD	250,715	13,965	5.57%	348	84
BALDWIN	80,742	13,928	17.25%	349	395
PATTON	66,293	13,855	20.90%	350	506
LYNCH	117,708	13,819	11.74%	351	259
TERRELL	35,408	13,806	38.99%	352	983
BURGESS	73,931	13,803	18.67%	353	444
ATKINS	51,671	13,781	26.67%	354	662
WHITAKER	56,616	13,775	24.33%	355	596
STEELE	88,230	13,764	15.60%	356	355
KNOX	44,742	13,682	30.58%	357	769
GILMORE	48,719	13,671	28.06%	358	714
NEWTON	74,092	13,648	18.42%	359	443
WINSTON	21,667	13,577	62.66%	360	1,662
REEVES	81,978	13,543	16.52%	361	390
MOSES	39,216	13,518	34.47%	362	887
BONNER	33,446	13,495	40.35%	363	1,042
FOWLER	104,515	13,472	12.89%	364	299
BLACKWELL	47,175	13,426	28.46%	365	741
BARRETT	100,104	13,414	13.40%	366	314
CHRISTIAN	54,198	13,316	24.57%	367	626
HODGE	52,920	13,188	24.92%	368	643
BEASLEY	47,693	13,173	27.62%	369	732
RUFFIN	16,324	13,124	80.40%	370	2,231
BREWER	103,318	13,059	12.64%	371	303
HAIRSTON	16,090	13,009	80.85%	372	2,260
HOLT	87,531	12,998	14.85%	373	358
POLK	27,094	12,994	47.96%	374	1,296
NORRIS	89,796	12,940	14.41%	375	346
RAMSEY	78,350	12,936	16.51%	376	412
RUCKER	26,581	12,881	48.46%	377	1,326
LEONARD	91,475	12,871	14.07%	378	338
POOLE	56,226	12,769	22.71%	379	604
HEARD	23,408	12,762	54.52%	380	1,534
HARMON	74,737	12,720	17.02%	381	438
CHERRY	35,877	12,718	35.45%	382	970
MCBRIDE	63,899	12,703	19.88%	383	527
RICHARD	53,893	12,643	23.46%	384	629
GOODWIN	72,451	12,476	17.22%	385	454
DAVENPORT	55,895	12,476	22.32%	386	608
PRINCE	47,168	12,476	26.45%	387	743
STONE	153,329	12,466	8.13%	388	178
GAMBLE	34,005	12,453	36.62%	389	1,024
JOYNER	29,884	12,450	41.66%	390	1,177
EPPS	20,112	12,443	61.87%	391	1,784
STARKS	20,130	12,436	61.78%	392	1,782
SAMUEL	23,125	12,395	53.60%	393	1,558
SMALL	40,212	12,389	30.81%	394	861
PATRICK	60,845	12,382	20.35%	395	552
DILLARD	31,021	12,346	39.80%	396	1,130
CARSON	56,872	12,324	21.67%	397	593
MCCALL	43,483	12,271	28.22%	398	794
CHATMAN	15,473	12,252	79.18%	399	2,355
MCDOWELL	49,217	12,235	24.86%	400	702
COVINGTON	27,068	12,229	45.18%	401	1,298
TOLBERT	24,375	12,168	49.92%	402	1,464
GREER	57,043	12,167	21.33%	403	590
FARMER	69,617	12,148	17.45%	404	480
ELLISON	42,827	12,129	28.32%	405	809
NIXON	38,147	12,051	31.59%	406	907
MIDDLETON	42,578	11,990	28.16%	407	813
TYSON	28,947	11,984	41.40%	408	1,221
MCKNIGHT	34,055	11,933	35.04%	409	1,023
SAMUELS	22,207	11,854	53.38%	410	1,621
BISHOP	116,618	11,825	10.14%	411	262
BALLARD	61,625	11,814	19.17%	412	544
SAMPSON	39,277	11,779	29.99%	413	886
STRONG	45,432	11,735	25.83%	414	760
MORTON	59,213	11,689	19.74%	415	568
MCLEAN	43,260	11,641	26.91%	416	801
STRICKLAND	67,769	11,629	17.16%	417	494
BURKS	27,523	11,623	42.23%	418	1,278
GOODMAN	73,136	11,577	15.83%	419	451
NICHOLSON	58,151	11,566	19.89%	420	575
CLEMONS	27,022	11,498	42.55%	421	1,300
BURRELL	24,504	11,495	46.91%	422	1,458
WYNN	29,417	11,487	39.05%	423	1,203
BLAIR	78,026	11,446	14.67%	424	416
MINOR	30,702	11,409	37.16%	425	1,145
FRANCOIS	14,593	11,388	78.04%	426	2,467
HUMPHREY	49,056	11,386	23.21%	427	705
WELCH	108,987	11,378	10.44%	428	284
MASSEY	55,595	11,352	20.42%	429	610
BUCHANAN	66,648	11,330	17.00%	430	503
WESLEY	23,135	11,325	48.95%	431	1,555
MCGHEE	23,461	11,311	48.21%	432	1,529
NEWMAN	101,931	11,294	11.08%	433	307
DUKES	22,187	11,253	50.72%	434	1,622
SMALLS	12,435	11,252	90.49%	435	2,888
SYKES	27,546	11,244	40.82%	436	1,276
POLLARD	35,749	11,222	31.39%	437	974
HAMMOND	69,515	11,185	16.09%	438	481
HOOD	55,174	11,123	20.16%	439	616
PUGH	39,559	11,104	28.07%	440	879
BLUE	24,341	11,097	45.59%	441	1,466
MCFADDEN	31,839	11,064	34.75%	442	1,098
GIVENS	25,067	11,062	44.13%	443	1,419
CARPENTER	129,898	11,028	8.49%	444	231
SPEARS	41,665	10,975	26.34%	445	830
DAY	105,091	10,972	10.44%	446	294
MADISON	28,411	10,876	38.28%	447	1,241
SIMMS	26,287	10,849	41.27%	448	1,340
BRIGGS	58,408	10,841	18.56%	449	572
MOBLEY	29,065	10,827	37.25%	450	1,215
BURKE	122,877	10,764	8.76%	451	246
NOEL	31,768	10,680	33.62%	452	1,103
WISE	68,649	10,675	15.55%	453	485
WHITEHEAD	44,373	10,663	24.03%	454	776
AHMED	48,319	10,640	22.02%	455	720
GILES	40,598	10,616	26.15%	456	849
MCNEAL	20,778	10,603	51.03%	457	1,723
MCCLENDON	18,857	10,556	55.98%	458	1,907
KEMP	46,146	10,535	22.83%	459	753
ROWE	69,879	10,524	15.06%	460	478
DAVIDSON	103,930	10,476	10.08%	461	301
GILL	74,948	10,463	13.96%	462	435
BLACKMON	22,130	10,454	47.24%	463	1,628
PAIGE	20,063	10,445	52.06%	464	1,789
RANDALL	54,764	10,443	19.07%	465	621
CONNER	64,572	10,441	16.17%	466	518
COLBERT	22,940	10,433	45.48%	467	1,570
PEOPLES	18,672	10,430	55.86%	468	1,935
WALLS	41,025	10,416	25.39%	469	842
ENGLISH	46,393	10,401	22.42%	470	748
JAMISON	27,697	10,384	37.49%	471	1,270
CAIN	60,948	10,361	17.00%	472	551
GARY	22,310	10,332	46.31%	473	1,612
MCMILLAN	40,237	10,317	25.64%	474	860
LOCKETT	14,140	10,095	71.39%	475	2,555
WALTERS	89,376	10,091	11.29%	476	350
MCINTOSH	42,379	10,086	23.80%	477	819
SLAUGHTER	27,155	10,066	37.07%	478	1,295
GATES	52,569	10,056	19.13%	479	648
GILLIAM	29,414	10,042	34.14%	480	1,204
MYLES	13,898	10,025	72.13%	481	2,591
BERNARD	38,512	9,948	25.83%	482	899
MIMS	19,139	9,941	51.94%	483	1,878
LOWERY	43,278	9,937	22.96%	484	799
RANDLE	14,437	9,931	68.79%	485	2,508
SHEPPARD	36,960	9,902	26.79%	486	938
DUDLEY	35,781	9,901	27.67%	487	972
MAY	103,306	9,886	9.57%	488	304
HALE	86,618	9,883	11.41%	489	362
ARRINGTON	22,840	9,869	43.21%	490	1,573
CAMERON	55,240	9,866	17.86%	491	614
DIGGS	14,467	9,848	68.07%	492	2,497
GOLDEN	49,360	9,798	19.85%	493	699
GRIMES	50,245	9,793	19.49%	494	686
SAVAGE	49,914	9,768	19.57%	495	690
TODD	71,759	9,745	13.58%	496	460
CROSBY	40,563	9,743	24.02%	497	851
EVERETT	39,593	9,736	24.59%	498	876
WYATT	52,211	9,727	18.63%	499	653
MCCULLOUGH	45,852	9,707	21.17%	500	755
PRATT	61,671	9,676	15.69%	501	541
PRESTON	47,367	9,663	20.40%	502	736
SHEPHERD	60,479	9,640	15.94%	503	557
MILTON	20,703	9,631	46.52%	504	1,732
HARDEN	26,617	9,548	35.87%	505	1,322
PRUITT	44,365	9,538	21.50%	506	777
PRYOR	27,805	9,462	34.03%	507	1,263
BENTON	37,912	9,459	24.95%	508	912
BEARD	48,207	9,453	19.61%	509	721
PAYTON	23,670	9,451	39.93%	510	1,515
DAWKINS	15,431	9,438	61.16%	511	2,363
BOWEN	78,822	9,427	11.96%	512	407
ALFORD	30,771	9,410	30.58%	513	1,140
VALENTINE	40,395	9,408	23.29%	514	856
SHIELDS	50,832	9,404	18.50%	515	672
DURHAM	43,635	9,399	21.54%	516	792
BLOUNT	19,878	9,361	47.09%	517	1,803
WOODSON	17,242	9,312	54.01%	518	2,098
TATUM	24,558	9,307	37.90%	519	1,451
NORWOOD	22,461	9,294	41.38%	520	1,596
WALLER	36,805	9,256	25.15%	521	942
LAMBERT	93,678	9,255	9.88%	522	329
BELLAMY	17,167	9,251	53.89%	523	2,108
PICKETT	31,611	9,240	29.23%	524	1,108
FOX	152,334	9,231	6.06%	525	180
CALLOWAY	16,689	9,222	55.26%	526	2,175
BLAND	26,722	9,155	34.26%	527	1,315
ERVIN	25,698	9,148	35.60%	528	1,377
MADDOX	36,250	9,142	25.22%	529	959
DRAKE	61,162	9,125	14.92%	530	549
HARGROVE	20,360	9,119	44.79%	531	1,764
ROLLINS	35,132	9,117	25.95%	532	992
HOGAN	63,085	9,109	14.44%	533	536
MCNAIR	16,595	9,086	54.75%	534	2,191
NEWSOME	23,958	9,075	37.88%	535	1,491
AVERY	39,564	9,072	22.93%	536	878
HORNE	37,689	9,057	24.03%	537	921
ODOM	35,020	9,053	25.85%	538	996
BOND	50,610	9,049	17.88%	539	679
HUTCHINSON	48,781	9,020	18.49%	540	710
BETHEA	12,061	9,017	74.76%	541	2,972
HAYWOOD	18,360	9,011	49.08%	542	1,970
HOLLEY	30,231	9,009	29.80%	543	1,163
SHANNON	46,147	9,003	19.51%	544	752
WOOTEN	31,249	8,993	28.78%	545	1,123
MERRITT	45,594	8,968	19.67%	546	756
RICKS	18,506	8,914	48.17%	547	1,950
YATES	63,254	8,900	14.07%	548	535
BRAXTON	12,268	8,886	72.43%	549	2,921
GIPSON	19,470	8,872	45.57%	550	1,843
FELDER	13,257	8,870	66.91%	551	2,714
DOTSON	33,347	8,827	26.47%	552	1,045
LIVINGSTON	42,103	8,795	20.89%	553	821
CHILDS	28,359	8,749	30.85%	554	1,242
BOYKIN	17,255	8,709	50.47%	555	2,096
MAYFIELD	29,805	8,691	29.16%	556	1,184
HIGHTOWER	20,065	8,664	43.18%	557	1,787
CONLEY	55,917	8,606	15.39%	558	607
LOCKHART	27,883	8,596	30.83%	559	1,261
HIGGINS	79,803	8,595	10.77%	560	400
LYLES	16,062	8,588	53.47%	561	2,265
WARNER	83,781	8,579	10.24%	562	375
UNDERWOOD	57,064	8,577	15.03%	563	588
GALLOWAY	34,909	8,542	24.47%	564	1,002
HERRING	38,733	8,541	22.05%	565	894
BEST	37,923	8,533	22.50%	566	911
TALLEY	30,014	8,524	28.40%	567	1,170
HASSAN	21,801	8,491	38.95%	568	1,652
BRUCE	53,419	8,488	15.89%	569	636
MAGEE	27,720	8,466	30.54%	570	1,269
RICHMOND	37,053	8,463	22.84%	571	934
SUMMERS	56,953	8,429	14.80%	572	591
STEWARD	22,318	8,427	37.76%	573	1,610
MORROW	56,840	8,367	14.72%	574	594
SHARP	78,990	8,341	10.56%	575	405
LESTER	44,784	8,330	18.60%	576	768
KENDRICK	27,915	8,294	29.71%	577	1,259
HARRINGTON	66,959	8,290	12.38%	578	500
KEYS	18,899	8,289	43.86%	579	1,900
HOLLIS	28,617	8,285	28.95%	580	1,233
RUSH	39,802	8,283	20.81%	581	869
OSBORNE	66,827	8,280	12.39%	582	502
MANN	83,510	8,267	9.90%	583	378
KEY	33,501	8,245	24.61%	584	1,037
WOMACK	28,201	8,192	29.05%	585	1,245
WITHERSPOON	13,171	8,177	62.08%	586	2,736
MAYES	25,256	8,168	32.34%	587	1,408
WILDER	31,018	8,167	26.33%	588	1,131
SHERMAN	70,502	8,157	11.57%	589	469
GRIFFITH	78,260	8,139	10.40%	590	414
EDMONDS	24,857	8,136	32.73%	591	1,432
SKINNER	54,046	8,123	15.03%	592	627
DONALDSON	36,558	8,087	22.12%	593	950
HOLMAN	32,788	8,046	24.54%	594	1,069
FINLEY	37,672	8,043	21.35%	595	922
BYNUM	16,166	8,035	49.70%	596	2,251
GASTON	19,502	8,025	41.15%	597	1,837
